,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,AUC
2019-05-20 02:47:17.500000,2.34535790301,2.125,0.320534951384,0.323662589476,2.0,3.0,0.970987768429
2019-05-20 02:48:04.125000,2.56672430527,3.125,0.370040608386,0.374389143094,1.875,2.625,0.982771500622
2019-05-20 02:48:10,2.58599865106,2.75,0.215433612566,0.344975886951,2.25,3.375,1.16429361846
2019-05-20 02:51:17,2.38931634937,3.75,0.0510056444104,0.135034981281,3.0,4.75,0.641416161084
2019-05-20 02:53:31.500000,2.4539958854,2.5,0.0744830476619,0.113110810606,1.25,2.125,0.240360472538
2019-05-20 02:54:36.750000,2.3264689187,2.125,0.200667892177,0.171248085261,,,
2019-05-20 02:55:11.875000,2.50999985773,2.125,0.182249007571,0.161087206289,0.875,1.5,0.241630809434
2019-05-20 02:55:51.625000,2.15965193284,3.125,0.103207838138,0.210782821141,3.75,5.125,1.08026195835
2019-05-20 02:58:19.250000,2.03010696444,2.875,0.0580390245259,0.114572608549,,,
2019-05-20 02:58:29.625000,1.93019563929,2.0,0.0164208097682,0.0322204746113,1.5,2.75,0.0886063051811
2019-05-20 02:58:51.125000,2.44303541186,2.25,0.446024256984,0.368486320137,1.375,1.875,0.690911850257
2019-05-20 03:00:27,2.03970523532,2.125,0.0968237893238,0.138218616821,2.375,3.625,0.501042485977
2019-05-20 03:00:40.375000,2.58228383941,3.625,0.511412618709,0.748464350467,3.25,4.25,3.18097348949
2019-05-20 03:02:09.250000,2.71991637899,3.75,0.165307147724,0.24507638269,1.125,2.5,0.612690956725
2019-05-20 03:02:15.250000,2.90965666366,2.875,0.286441705937,0.38546981779,,,
2019-05-20 03:02:47.250000,2.97366108144,3.375,0.165039277113,0.252016202532,3.0,4.125,1.03956683545
2019-05-20 03:03:30.750000,3.27025488291,2.25,0.165101282985,0.349917436928,2.125,3.625,1.26845070886
2019-05-20 03:05:48.625000,2.65908495456,2.375,0.379131246751,0.406378642029,2.0,2.875,1.16833859583
2019-05-20 03:06:47.875000,2.61366751165,4.0,0.104793834993,0.297538993056,1.75,3.5,1.04138647569
2019-05-20 03:07:07.500000,2.73401033822,3.25,0.187986632405,0.622148262482,,,
2019-05-20 03:07:34.625000,2.61610418505,2.0,0.309377896162,0.3562047417,1.5,2.25,0.801460668824
2019-05-20 03:10:38.875000,2.63397427799,2.0,0.210822444758,0.224307092876,2.25,3.25,0.728998051848
2019-05-20 03:11:19.750000,2.59337147423,2.125,0.0555216274532,0.097330954081,1.5,3.0,0.291992862243
2019-05-20 03:11:28.375000,2.54175498753,2.0,0.0978623234151,0.114805836998,1.625,2.5,0.287014592495
2019-05-20 03:12:37.625000,3.19849774809,2.125,0.232249462188,0.210591611923,1.875,2.5,0.526479029807
2019-05-20 03:12:44.500000,3.17531867701,2.375,0.18881443953,0.158542258013,2.125,2.75,0.435991209535
2019-05-20 03:13:00.375000,3.2401697974,2.0,0.359084054048,0.342536583837,2.5,3.375,1.15606097045
2019-05-20 03:13:08.125000,3.22456451604,3.375,0.0911525214585,0.193867240569,,,
2019-05-20 03:14:52.875000,3.18477981705,2.5,0.253165406555,0.408217181852,3.75,5.125,2.09211305699
2019-05-20 03:16:42.125000,3.35529194536,1.875,0.310813798142,0.303478241043,2.25,3.125,0.94836950326
2019-05-20 03:22:14.625000,2.24797644039,2.125,0.135019771701,0.146365157081,3.0,3.75,0.548869339053
2019-05-20 03:25:47.625000,2.24067707723,1.875,0.302562517092,0.288429874252,2.375,3.125,0.901343357038
2019-05-20 03:26:06.750000,1.82924594503,2.625,0.100296740214,0.147199429156,,,
2019-05-20 03:26:27.500000,2.14113220506,2.125,0.157063520267,0.194172242958,2.25,3.125,0.606788259244
2019-05-20 03:27:09.500000,2.2908776535,2.0,0.285872302947,0.303415895623,,,
2019-05-20 03:27:37.375000,2.16100112254,2.0,0.135190301269,0.129508846372,1.625,2.75,0.356149327523
2019-05-20 03:28:29.500000,2.60136670879,2.875,0.378136378397,0.450471931524,1.625,2.625,1.18248882025
2019-05-20 03:29:39.375000,2.13055780422,2.0,0.0637246076256,0.106741210345,1.125,2.125,0.226825071984
2019-05-20 03:30:05.125000,2.80822395456,3.875,0.305568606024,0.603380336578,3.0,4.25,2.56436643046
2019-05-20 03:31:39.500000,2.59711930163,2.75,0.161330319736,0.419339326562,2.125,3.625,1.52010505879
2019-05-20 03:31:45.625000,2.6599522425,2.125,0.337462625667,0.346046833624,,,
2019-05-20 03:33:22.125000,2.90349230651,2.125,0.2339382385,0.266409696517,3.0,3.875,1.032337574
2019-05-20 03:34:14.500000,2.84026589834,3.125,0.50503939701,0.599734585873,2.125,2.875,1.72423693438
2019-05-20 03:34:30.125000,2.40558430925,2.875,0.164191582202,0.18997040084,,,
2019-05-20 03:36:37.500000,4.10617357775,2.625,0.170252519258,0.234864929525,1.5,2.375,0.557804207623
2019-05-20 03:37:52.750000,4.6201811587,2.75,0.196457626257,0.320639633401,,,
2019-05-20 03:38:33.500000,3.64271516546,3.0,0.1059961415,0.269547982045,2.125,4.375,1.17927242145
2019-05-20 03:41:34,5.06461273162,2.75,0.721569473743,0.901467160245,3.0,3.875,3.49318524595
